Sexo ,Edad,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Mujeres,74,0.05495743,0.05529268,0.05377921,0.0528222,0.04927016,0.04882017,0.04837946,0.04719915,0.04600032,0.04527889,0.04526209,0.04421775,0.04288654,0.04270048,0.04162214,0.04167556,0.04015957,0.03982439,0.04011942,0.04040942,0.03989745,0.03872773,0.0382387,0.03852879,0.03785781,0.03799429,0.03677228,0.03537434,0.03418324,0.03296637,0.03135122,0.03085221,0.0309585,0.0313102,0.03066073,0.03129965,0.03026392,0.03073332,0.0305689,0.03103359,0.03093363,0.03056462,0.03053782,0.0307322,0.03120813,0.03200275
Mujeres,75,0.05950636,0.05987642,0.05825453,0.0572532,0.05341561,0.05294021,0.05248502,0.05122177,0.04994439,0.04917456,0.04917566,0.04805384,0.04662918,0.04645495,0.04530207,0.04537967,0.04376628,0.04340302,0.04373184,0.04405835,0.04350644,0.04222831,0.0416897,0.04200025,0.04127319,0.04143694,0.04011569,0.03859883,0.03732742,0.03599836,0.0342618,0.03372066,0.03385281,0.03424456,0.03354297,0.03424395,0.03311066,0.03362513,0.03345345,0.03396511,0.0338535,0.03345819,0.03342957,0.03364878,0.03417216,0.03504229
Mujeres,76,0.06441388,0.06484554,0.06308117,0.06202036,0.05790461,0.05740771,0.05692249,0.0555797,0.05420919,0.05341255,0.05343717,0.05223546,0.05071647,0.05053858,0.0493149,0.04941325,0.04767478,0.04731314,0.04767943,0.04802525,0.04743351,0.04603903,0.04545449,0.04578786,0.0450007,0.04517777,0.0437579,0.04212404,0.04074615,0.0393105,0.03742318,0.036854,0.03701139,0.03744834,0.03669032,0.03745689,0.03622464,0.03679438,0.03659822,0.0371634,0.03704645,0.03661596,0.03659315,0.0368326,0.03741314,0.03836485
Mujeres,77,0.06975964,0.07025813,0.06834663,0.06719161,0.06274342,0.06226832,0.06174598,0.060317,0.05884987,0.05800136,0.0580534,0.05677985,0.0551422,0.05496932,0.05366496,0.05380897,0.05194194,0.05155338,0.05196221,0.05235958,0.05169864,0.05017547,0.04953125,0.04990317,0.04905253,0.04925817,0.04772265,0.04596118,0.04447428,0.04292166,0.04088492,0.04027093,0.04045721,0.04094482,0.04012348,0.04097122,0.03962848,0.04025108,0.040041,0.04065797,0.04053541,0.04007143,0.04005446,0.04032075,0.04095738,0.04200151
Mujeres,78,0.07555584,0.07607308,0.0740166,0.07283265,0.06802405,0.06750419,0.066992,0.06544686,0.06388944,0.0629926,0.06308049,0.06171147,0.05995852,0.05980261,0.0584218,0.05859154,0.05657155,0.05617349,0.05663151,0.05706801,0.05635545,0.0546962,0.05399842,0.05439501,0.05346932,0.05370789,0.05204886,0.0501387,0.04854378,0.04687501,0.04465811,0.04399853,0.04421861,0.04476877,0.04388584,0.04481974,0.04333965,0.04402985,0.04380482,0.04448878,0.04435414,0.04384671,0.04383739,0.04413762,0.04484289,0.04597537
Mujeres,79,0.08178834,0.08237658,0.08017919,0.07888486,0.07374183,0.07322001,0.07267064,0.07101071,0.06934386,0.06839559,0.06853047,0.0670723,0.06520098,0.06503786,0.06357194,0.06380487,0.06162427,0.0612021,0.06172292,0.06219895,0.06142428,0.05961059,0.05883475,0.0592752,0.05827747,0.05853942,0.05675415,0.05469516,0.05296338,0.0511641,0.04877002,0.04807051,0.04832522,0.04893868,0.04797941,0.04900747,0.04740098,0.04815696,0.04791132,0.04866328,0.04852764,0.04798045,0.04797178,0.0483112,0.0490861,0.05032415
Mujeres,80,0.08856568,0.08920047,0.08682115,0.0854774,0.07989928,0.07938869,0.07881728,0.07705002,0.07528453,0.07428676,0.07444392,0.07287974,0.07086882,0.07075153,0.06916117,0.06945811,0.06711876,0.06668055,0.06724635,0.06776806,0.06694505,0.06494558,0.06410723,0.06457954,0.06350332,0.06381623,0.06187137,0.05965698,0.05779273,0.05586033,0.05325117,0.052512,0.05281065,0.05349654,0.05246325,0.05358924,0.05183006,0.0526583,0.05240059,0.0532226,0.05307281,0.05248791,0.05248467,0.0528712,0.05372014,0.05508008
Mujeres,81,0.09590183,0.09657755,0.09399945,0.09256176,0.08656982,0.08603259,0.08549588,0.0835829,0.08168841,0.08063487,0.08083045,0.07918128,0.07703742,0.07693358,0.07524174,0.07559614,0.07307543,0.07262906,0.07326539,0.0738456,0.07292944,0.07076682,0.06982577,0.07034056,0.06918113,0.0695396,0.06745067,0.06505823,0.06305449,0.0609645,0.05813578,0.05734631,0.05769311,0.05845981,0.05734019,0.05858882,0.05666347,0.05757251,0.0572896,0.05819742,0.05805022,0.05740693,0.05742028,0.05785282,0.05878274,0.06026637
Mujeres,82,0.10374636,0.10448397,0.10170956,0.10024038,0.09380931,0.09324692,0.09266069,0.09065034,0.08861014,0.08749804,0.08779099,0.0860162,0.08369723,0.08363086,0.08184072,0.08226076,0.07954914,0.07908592,0.07981679,0.08044072,0.07944813,0.07708009,0.07603544,0.07661786,0.07534398,0.07575786,0.0735146,0.0709195,0.06877455,0.06650865,0.06344174,0.06260929,0.06301549,0.06387427,0.06266361,0.06403176,0.06194307,0.062934,0.06263301,0.06362682,0.06347182,0.06276891,0.06280025,0.06328477,0.06431213,0.0659264
Mujeres,83,0.11228257,0.11305939,0.11007776,0.1085495,0.10163746,0.10105183,0.10044685,0.09828071,0.09614626,0.0949693,0.09530855,0.09341885,0.0909322,0.09091082,0.08899347,0.08950631,0.08659198,0.08609868,0.08689927,0.08760061,0.08651767,0.08391431,0.08278894,0.08341132,0.08204899,0.08250808,0.08008543,0.07731293,0.0749789,0.07254922,0.06924006,0.06834901,0.06880628,0.06977662,0.06846355,0.06996295,0.06768913,0.06877881,0.06845198,0.06954938,0.06938029,0.06862475,0.06867565,0.06920504,0.07034477,0.07211032
Mujeres,84,0.12149193,0.12232649,0.11907672,0.11743294,0.11001666,0.10945276,0.10886586,0.10653214,0.10425466,0.10305012,0.10341273,0.10143309,0.09876205,0.09876337,0.09677429,0.0973511,0.0942159,0.09370874,0.09460937,0.09539958,0.09418993,0.09136313,0.09013362,0.09080167,0.0893329,0.0898452,0.08723922,0.08424592,0.08174812,0.07910443,0.07552504,0.07459212,0.07510575,0.0761968,0.07477997,0.07642901,0.07393266,0.07513576,0.07479313,0.07599664,0.07582344,0.07500905,0.07507733,0.07566743,0.07691045,0.07884307
Mujeres,85,0.13147849,0.13237309,0.12884251,0.12707838,0.11913667,0.118598,0.11803253,0.11552347,0.11309706,0.1118661,0.11225308,0.11018144,0.10731729,0.10734343,0.10528222,0.10592722,0.10256021,0.10203953,0.10304692,0.10393203,0.10258737,0.09952467,0.09818484,0.09890085,0.09731998,0.09788907,0.09509014,0.09186371,0.0891937,0.0863227,0.08245666,0.08148047,0.08205468,0.08327551,0.0817487,0.08355765,0.08082358,0.0821481,0.08178915,0.08310596,0.08292882,0.08205209,0.08213938,0.08279465,0.08414767,0.08625837
Mujeres,86,0.14230959,0.14326635,0.13944294,0.13755396,0.12906691,0.12855715,0.12801661,0.1253248,0.12274391,0.12148797,0.12190028,0.11973493,0.11666927,0.11672239,0.11458906,0.11530648,0.11169707,0.11116331,0.11228424,0.11327028,0.11178231,0.10847143,0.10701513,0.10778134,0.1060828,0.10671227,0.10371097,0.10023917,0.09738863,0.09427694,0.09010768,0.0890869,0.08972605,0.091086,0.08944293,0.0914223,0.088435,0.08988914,0.0895134,0.09095083,0.09076994,0.08982739,0.08993539,0.09066039,0.09213021,0.09443011
Mujeres,87,0.15405856,0.15507934,0.15095201,0.14893409,0.13988357,0.13940657,0.13889466,0.13601318,0.13327275,0.13199359,0.13243209,0.13017178,0.12689675,0.12697906,0.1247741,0.1255681,0.12170623,0.12115997,0.12240115,0.12349408,0.12185463,0.11828368,0.11670489,0.11752345,0.11570187,0.11639529,0.11318251,0.10945343,0.10641432,0.10304861,0.09855963,0.09749313,0.09820166,0.09971023,0.09794467,0.10010503,0.0968489,0.09844095,0.09804799,0.09961342,0.09942903,0.0984172,0.09854767,0.09934705,0.10094045,0.10344066
Mujeres,88,0.16680524,0.16789162,0.16345051,0.16130017,0.15167044,0.15123017,0.15075072,0.14767336,0.14476899,0.1434687,0.14393418,0.14157822,0.13808665,0.13820037,0.13592485,0.13679947,0.13267588,0.13211787,0.1334858,0.13469143,0.13289257,0.12905034,0.12734329,0.12821618,0.12626651,0.12702738,0.12359457,0.11959683,0.11636158,0.11272883,0.107904,0.10679082,0.10757322,0.10923996,0.10734585,0.10969771,0.10615722,0.10789548,0.10748496,0.10918568,0.10899812,0.10791363,0.10806839,0.10894678,0.11067042,0.11338188
Mujeres,89,0.1806366,0.18178974,0.17702667,0.17474113,0.16451956,0.16412011,0.16367706,0.16039859,0.15732673,0.15600778,0.15650087,0.15404928,0.150335,0.15048233,0.14813797,0.14909702,0.1447036,0.14413473,0.1456356,0.14695941,0.14499371,0.14086993,0.13902925,0.13995825,0.13787592,0.13870755,0.135047,0.13077008,0.12733179,0.12341959,0.11824351,0.11708295,0.11794365,0.11977802,0.11774957,0.12030319,0.1164632,0.11835581,0.11792747,0.1197706,0.11958023,0.11841992,0.11860078,0.11956275,0.12142304,0.12435624
Mujeres,90,0.19564737,0.19686795,0.19177684,0.18935428,0.1785322,0.17817769,0.17777508,0.17429146,0.17104967,0.16971496,0.17023613,0.16768974,0.16374789,0.16393096,0.16152029,0.16256722,0.15789736,0.15731871,0.15895821,0.1604052,0.1582659,0.1538517,0.15187259,0.15285918,0.15064026,0.15154576,0.14765084,0.14308545,0.13943821,0.13523509,0.12969353,0.12848522,0.12942852,0.13143966,0.12927157,0.13203667,0.12788285,0.12993757,0.1294913,0.13148356,0.13129082,0.13005178,0.13026057,0.13131049,0.13331342,0.13647813
Mujeres,91,0.21194074,0.21322886,0.20780625,0.20524602,0.19381972,0.19351428,0.19315615,0.18946496,0.18605218,0.18470505,0.18525453,0.18261519,0.17844259,0.17866342,0.17618987,0.17732764,0.1723767,0.17178959,0.17357263,0.17514717,0.17282848,0.16811682,0.16599529,0.16704056,0.16468198,0.16566406,0.16152969,0.15666823,0.15280743,0.14830333,0.1423838,0.14112777,0.14215773,0.14435423,0.14204186,0.14502735,0.14054657,0.1427706,0.14230643,0.14445393,0.14425933,0.14293907,0.14317756,0.14431949,0.14647037,0.14987532
Mujeres,92,0.22962919,0.23098417,0.22522993,0.22253279,0.21050469,0.21025237,0.20994272,0.20604348,0.20246038,0.20110469,0.20168244,0.1989532,0.19454878,0.19480922,0.19227725,0.19350819,0.18827403,0.18767999,0.18961052,0.19131606,0.1888135,0.18379973,0.18153286,0.1826374,0.18013726,0.18119813,0.17682116,0.17165831,0.16758102,0.16276785,0.15646027,0.15515707,0.15627734,0.15866689,0.15620658,0.15942012,0.15460109,0.15700074,0.1565189,0.15882687,0.15863101,0.15722757,0.15749745,0.15873497,0.16103821,0.16469057
Mujeres,93,0.24883527,0.25025557,0.24417355,0.24134201,0.22872202,0.2285267,0.2282694,0.2241641,0.22041346,0.2190536,0.21965924,0.21684458,0.21220994,0.21251155,0.20992686,0.21125245,0.20573606,0.20513691,0.20721755,0.20905634,0.20636712,0.20104969,0.19863596,0.19979972,0.19715755,0.19829875,0.19367857,0.18821191,0.18391744,0.17878972,0.17208729,0.17073811,0.17195175,0.17454077,0.17193011,0.17537764,0.17021162,0.17279194,0.17229289,0.17476532,0.1745689,0.17308107,0.17338385,0.17471987,0.1771786,0.1810835
Mujeres,94,0.26969256,0.27117559,0.2647745,0.26181316,0.24862029,0.24848556,0.24828426,0.24397788,0.24006506,0.23870601,0.23933873,0.23644482,0.23158485,0.23192885,0.22929852,0.23071913,0.22492546,0.22432327,0.22655493,0.22852772,0.22565124,0.22003248,0.21747212,0.21869426,0.21591146,0.21713365,0.2122728,0.20650366,0.20199411,0.19654984,0.18945008,0.18805685,0.18936611,0.19215921,0.18939747,0.19308264,0.18756432,0.19032862,0.18981313,0.19245236,0.19225616,0.19068369,0.19102066,0.19245713,0.19507283,0.19923269
Mujeres,95,0.29234669,0.29388859,0.28718299,0.28409898,0.27036319,0.27029223,0.2701502,0.26565135,0.26158484,0.26023224,0.26089073,0.25792572,0.2528493,0.25323643,0.25056917,0.25208379,0.24602257,0.24541976,0.24780121,0.24990678,0.24684521,0.2409323,0.2382278,0.23950649,0.23658673,0.23788943,0.23279443,0.22672887,0.22200983,0.21625146,0.20875747,0.20732307,0.20872908,0.21172847,0.20881709,0.21274047,0.2068691,0.20981842,0.20928759,0.21209376,0.21189867,0.21024256,0.21061465,0.21215231,0.2149243,0.219338
Mujeres,96,0.31695646,0.31855186,0.3115633,0.30836674,0.2941311,0.29412647,0.2940465,0.28936821,0.28516024,0.2838204,0.28450273,0.28147712,0.27619802,0.27662842,0.27393477,0.27554065,0.26922753,0.26862684,0.27115412,0.27338887,0.2701478,0.26395391,0.26111055,0.26244273,0.25939254,0.26077385,0.25545609,0.24910605,0.24418749,0.23812316,0.23024516,0.2287736,0.23027602,0.23348075,0.23042391,0.23458211,0.22836281,0.23149519,0.23095055,0.23392101,0.23372804,0.23199084,0.23239854,0.2340365,0.2369613,0.24162324
Mujeres,97,0.34369501,0.3453368,0.33809512,0.33479966,0.32012289,0.32018638,0.32017051,0.3153311,0.31099839,0.30967839,0.31038189,0.30730891,0.3018468,0.3023198,0.29961242,0.30130471,0.29476245,0.29416702,0.29683282,0.29919011,0.2957794,0.28932505,0.28635154,0.28773267,0.28456205,0.28601829,0.28049517,0.27387987,0.26877715,0.26242211,0.25417933,0.25267599,0.25427258,0.25767758,0.25448294,0.25886751,0.25231292,0.25562258,0.25506617,0.25819466,0.25800492,0.25619116,0.25663434,0.25836962,0.26144031,0.26633921
Mujeres,98,0.37275119,0.3744302,0.36697505,0.36359855,0.34855789,0.34869021,0.3487396,0.34376369,0.3393283,0.338036,0.33875712,0.33565322,0.33003484,0.33054879,0.32784277,0.32961398,0.32287394,0.32228734,0.32508019,0.32754974,0.32398445,0.31729907,0.31420837,0.3156321,0.31235532,0.31388057,0.30817682,0.30132444,0.29605948,0.28943791,0.28086084,0.27933273,0.28101881,0.28461379,0.28129333,0.28588943,0.27902169,0.28249796,0.28193243,0.28520817,0.28502291,0.28313956,0.2836173,0.28544429,0.28864954,0.29376703
Mujeres,99,0.404331,0.40603566,0.39841822,0.39498347,0.37967805,0.3798786,0.37999318,0.37491291,0.37040327,0.36914738,0.36988153,0.36676686,0.36102743,0.36157945,0.35889264,0.36073209,0.35383599,0.35326222,0.35616563,0.35873265,0.35503418,0.34815803,0.34496822,0.34642605,0.34306249,0.34464814,0.33879735,0.33174699,0.32634977,0.31949688,0.31063001,0.30908611,0.3108539,0.31462193,0.31119301,0.31597778,0.30883094,0.31245701,0.31188574,0.3152923,0.31511288,0.31316995,0.31368029,0.31559006,0.31891311,0.32422206
Mujeres,100,0.4386592,0.44037512,0.43266013,0.42919568,0.41375044,0.41401691,0.4141951,0.4090515,0.40450352,0.40329366,0.404035,0.40093406,0.39511891,0.3957046,0.39305799,0.39495116,0.38795306,0.38739662,0.39038796,0.39303223,0.38922966,0.38221602,0.37895144,0.38043221,0.37700749,0.37864159,0.37268806,0.36549213,0.36000238,0.35296696,0.34387205,0.34232367,0.3441615,0.34807738,0.34456397,0.34950458,0.34212752,0.34587893,0.34530616,0.34882006,0.34864797,0.34665918,0.34719886,0.34917836,0.35259576,0.3580582
Mujeres,101,0.47598103,0.47769058,0.46995857,0.46649974,0.45106989,0.45139786,0.45163617,0.44648079,0.44193926,0.44078599,0.44152721,0.43846955,0.43263598,0.43324907,0.43066725,0.43259499,0.42556364,0.42502958,0.4280788,0.43077358,0.42690519,0.41982296,0.41651548,0.41800491,0.41455211,0.41621867,0.4102196,0.40294656,0.39741581,0.39026328,0.38102334,0.37948461,0.38137596,0.38540412,0.38183834,0.38688962,0.37934955,0.38319233,0.38262334,0.38621241,0.38604926,0.38403291,0.38459703,0.38662806,0.39010812,0.39567285
Mujeres,102,0.51656412,0.51824589,0.51059588,0.50718584,0.49196205,0.4923445,0.49263707,0.48753385,0.48305395,0.48196881,0.48270088,0.47972187,0.4739414,0.47457338,0.472085,0.47402258,0.46704424,0.46653815,0.46960631,0.47231699,0.46843215,0.46136893,0.45805947,0.45953952,0.45610065,0.4577788,0.45180682,0.44454453,0.43903851,0.43185459,0.42257863,0.42106699,0.42298932,0.42708139,0.42350528,0.42860693,0.42099361,0.42488203,0.42432333,0.42794472,0.42779225,0.4257722,0.42635379,0.42841185,0.43191282,0.43751247
Mujeres,103,0.5607006,0.56232883,0.55488126,0.55157233,0.53678672,0.53721342,0.53755148,0.53257892,0.52822806,0.52722362,0.52793548,0.52507726,0.51943817,0.52007778,0.51771612,0.51963217,0.51281378,0.51234189,0.51537937,0.51806195,0.51422326,0.50728888,0.5040292,0.50547736,0.50210514,0.5037681,0.49791432,0.49077392,0.48537544,0.47827051,0.46909924,0.46763609,0.4695594,0.47365126,0.47011895,0.47519206,0.46762292,0.47149684,0.47095637,0.4745542,0.47441421,0.47242106,0.47301061,0.47506346,0.47853135,0.48407893
Mujeres,104,0.6087094,0.61025329,0.60315348,0.6000086,0.58594159,0.58639841,0.58676967,0.5820233,0.5778832,0.57697309,0.57765128,0.5749638,0.56957416,0.57020682,0.56801044,0.56986568,0.56333862,0.56290778,0.56585223,0.56845154,0.56473732,0.55806808,0.55492292,0.55631136,0.55307121,0.55468514,0.54906264,0.54218324,0.53699556,0.53010985,0.52122252,0.51983395,0.52171909,0.52572726,0.52230758,0.52725057,0.51987681,0.52365841,0.52314583,0.52664825,0.52652267,0.52459521,0.52518004,0.52718594,0.53055192,0.53593668
Mujeres,105,0.6609387,0.66236169,0.65578373,0.65287812,0.63986636,0.64033449,0.64072232,0.63631766,0.63248678,0.63168568,0.63231397,0.6298562,0.6248473,0.62545447,0.62346788,0.62521362,0.61913809,0.61875586,0.62152978,0.62397734,0.62048462,0.61424817,0.61129767,0.61259228,0.60956476,0.61108731,0.60583536,0.59938944,0.59454031,0.58805015,0.57967272,0.57839036,0.58018697,0.5840043,0.58078384,0.58546755,0.57848149,0.58207137,0.58159836,0.58491419,0.58480498,0.58299186,0.58355541,0.58546113,0.58863839,0.5937209
Mujeres,106,0.71776877,0.71902762,0.71317886,0.71060196,0.69904741,0.69950234,0.69988497,0.6959608,0.69255713,0.6918808,0.69243968,0.69028099,0.68581143,0.68636983,0.68464429,0.68622071,0.68079082,0.68046546,0.68297334,0.68518495,0.68203287,0.67643397,0.67377664,0.67493581,0.67221943,0.67359812,0.66888706,0.66308695,0.65873331,0.65285851,0.64527345,0.64413553,0.64577952,0.64927,0.64635684,0.65061862,0.64426249,0.64753502,0.64711564,0.65013022,0.65003935,0.64840115,0.64892208,0.65066037,0.65354045,0.65814677
Mujeres,107,0.77961489,0.78065876,0.77578488,0.77364253,0.76402291,0.76443334,0.76478275,0.76150504,0.75866935,0.75813457,0.75860072,0.75682249,0.75308281,0.7535635,0.75215793,0.75349205,0.74894171,0.74868224,0.75080726,0.75268009,0.75001396,0.74530114,0.74305725,0.74403061,0.74174509,0.74291537,0.73895233,0.73405782,0.7303914,0.72540406,0.71896207,0.71801456,0.71942516,0.7224177,0.71994582,0.72358246,0.71815897,0.72095664,0.72060778,0.72317805,0.72310745,0.72171905,0.72217021,0.72365688,0.72610522,0.73001995
Mujeres,108,0.84693072,0.84770003,0.84409083,0.84250777,0.83538856,0.83571509,0.83599583,0.83356215,0.8314617,0.83108624,0.83143193,0.8301293,0.8273475,0.82771479,0.82669673,0.82770006,0.8243099,0.8241261,0.82572622,0.82713551,0.82513145,0.82160488,0.81992047,0.82064721,0.81893741,0.81982034,0.81685599,0.8131833,0.81043724,0.80667223,0.8018062,0.80110426,0.80218036,0.80446133,0.80259585,0.8053552,0.80124014,0.80336684,0.80310866,0.80505732,0.80500879,0.80396228,0.80430941,0.80543979,0.8072905,0.81024855
Mujeres,109,0.9202119,0.92063706,0.91863308,0.91775579,0.91380402,0.91399756,0.91416534,0.91281001,0.91164287,0.91144541,0.91163771,0.91092175,0.90936949,0.90957971,0.90902649,0.90959227,0.90769757,0.90760001,0.90850346,0.9092986,0.90816904,0.90618962,0.90524118,0.90564827,0.90468866,0.90518825,0.90352469,0.90145703,0.89991365,0.89778108,0.89502276,0.8946324,0.89524826,0.89655247,0.89549598,0.89706681,0.89472417,0.89593709,0.89579368,0.89690214,0.89687726,0.89628532,0.89648555,0.89713028,0.89817988,0.89985669
